Tamano 10,Tamano 20,Tamano 30,Tamano 40,Tamano 50,Tamano 60,Tamano 70,Tamano 80,Tamano 90,Tamano 100,Tamano 110,Tamano 120,Tamano 130,Tamano 140,Tamano 150,Tamano 160,Tamano 170,Tamano 180,Tamano 190,Tamano 200,Tamano 210,Tamano 220,Tamano 230,Tamano 240,Tamano 250,Tamano 260,Tamano 270,Tamano 280,Tamano 290,Tamano 300,Tamano 310,Tamano 320,Tamano 330,Tamano 340,Tamano 350,Tamano 360,Tamano 370,Tamano 380,Tamano 390,Tamano 400,Tamano 410,Tamano 420,Tamano 430,Tamano 440,Tamano 450,Tamano 460,Tamano 470,Tamano 480,Tamano 490,Tamano 500,Tamano 510,Tamano 520,Tamano 530,Tamano 540,Tamano 550,Tamano 560,Tamano 570,Tamano 580,Tamano 590,Tamano 600,Tamano 610,Tamano 620,Tamano 630,Tamano 640,Tamano 650,Tamano 660,Tamano 670,Tamano 680,Tamano 690,Tamano 700,Tamano 710,Tamano 720,Tamano 730,Tamano 740,Tamano 750,Tamano 760,Tamano 770,Tamano 780,Tamano 790,Tamano 800,Tamano 810,Tamano 820,Tamano 830,Tamano 840,Tamano 850,Tamano 860,Tamano 870,Tamano 880,Tamano 890,Tamano 900,Tamano 910,Tamano 920,Tamano 930,Tamano 940,Tamano 950,Tamano 960,Tamano 970,Tamano 980,Tamano 990,Tamano 1000
1200,2600,4500,6000,7800,9500,11100,12400,14900,15900,18400,19400,22800,23500,25300,27300,28800,30100,32500,34600,36000,38100,40300,42900,98200,43400,47000,49500,50700,52600,56600,55100,57400,64900,66800,64000,69600,67300,69700,70900,73800,79200,77200,79400,82500,82400,91500,91800,100400,94300,92500,95000,98000,100500,102400,109000,105500,109600,108700,180300,131100,117900,121800,122800,120200,123600,132900,133900,131500,130200,148700,133300,138500,146700,142500,141700,142800,152000,157100,150200,275200,196600,178300,174300,161000,165700,164500,198900,174200,167300,177200,180100,177400,175600,181800,181500,184200,188600,187500,206000
1200,2800,4800,5700,7600,9000,10700,12500,15000,16000,18200,19700,21300,23200,27900,26800,28800,30500,32600,33900,36000,38300,51900,42500,48000,43700,46200,48700,51500,57400,57700,56500,94600,64300,68400,63300,67300,67200,68800,70100,75900,77700,80200,79000,83900,83500,88500,128800,95100,91800,94800,93700,97600,102300,100500,105500,107700,107200,108800,117500,115700,120100,122900,121800,132400,123300,127500,131600,128200,133500,151700,135400,135500,140100,178300,141900,144100,151000,145300,148600,156000,152900,156900,159800,165200,162300,162000,166800,169700,201900,186700,173000,176700,179300,180400,256900,184300,190800,186800,203300
1300,3200,4200,5800,8000,9300,11300,12100,14900,15800,18400,19600,21700,23000,24300,26600,28500,31000,31900,33600,35900,38100,43800,42500,45400,45000,46700,48600,50200,55200,55700,56400,61800,62400,68000,63100,68600,67400,70200,72000,75700,80600,77200,79400,82800,83500,88500,88300,90800,91100,97200,93000,97400,100100,99300,110600,121500,108900,109000,110000,111800,114200,115100,121200,122000,123600,125200,133300,127300,157700,142500,135200,141100,137800,142600,140700,149200,153500,150600,150800,151100,154300,195600,164600,160200,164900,186900,171600,171400,170500,172600,179600,195300,178600,190100,208500,180600,192800,186200,218200
1200,2700,6800,6200,7700,9300,10900,15500,15400,15600,17800,19300,21600,23400,25600,26600,29400,30700,38000,34300,36100,38000,77000,42200,45900,47500,47600,49400,50200,53800,56000,55200,61200,61700,65600,62800,69300,67900,68900,76100,76400,78700,78600,85200,80200,83300,89000,87600,91700,113700,93600,95500,95600,99100,101900,107300,108600,119600,109700,111800,113200,114300,164900,122200,121900,156500,125200,131400,165400,133800,136300,139000,137700,137100,141900,144600,147600,155000,155100,149500,162200,179700,160400,184900,164800,168800,163700,171100,173500,169200,172300,180100,179700,178700,184100,185300,190900,183000,185800,191100
1200,2600,4500,6000,8300,9400,11000,13400,14900,15800,18200,19800,21000,23000,27700,26400,29600,29900,32100,33600,35500,40100,56900,41700,43800,45600,46400,48600,51500,54500,55500,55400,61100,61800,65600,64200,79000,67300,72300,74500,73900,78400,79900,81500,81600,97100,91000,87400,87200,93000,93100,95400,96400,100400,100600,125200,106200,110400,118300,111200,115400,118200,148100,120200,127500,121500,125600,155400,132400,133400,132400,138400,284900,137200,139300,146400,143800,145900,147600,149200,161600,158000,181100,158600,158500,161200,164800,166700,172400,168500,173400,180300,192200,176600,181400,181700,186300,185700,187700,189400
1200,3100,4700,5800,7500,9500,10600,12700,15300,15700,18400,19400,20900,22900,24900,26000,29800,30600,32400,33900,35400,38200,41400,41700,45700,44700,46100,49000,50800,56700,56000,55400,60300,60700,66600,76300,118300,67000,72600,74600,71900,79400,77400,82800,80700,84000,88700,87000,87700,90300,93300,98100,97800,101100,101700,104800,106000,107500,109600,110000,113000,116200,117100,126300,124900,125600,122900,127500,129200,132700,139200,140400,141200,150200,208400,145500,145300,145100,150900,171500,154500,152000,155300,156500,166200,169200,179300,166000,173100,170400,172000,178700,194400,179700,181700,192100,197300,338100,185800,189400
1200,2800,4200,6300,7800,9300,11100,12900,15200,15700,17600,19600,21300,22800,24700,26700,29500,30700,32200,33200,35600,37600,40900,42300,56400,45000,47100,48600,50200,53600,56400,55200,61500,59900,105500,73800,82700,69500,70800,74200,73300,74500,79700,82100,80200,83000,90100,87100,90000,89800,91100,95600,97500,103600,140700,103800,104300,107800,113300,138800,128400,113800,184800,120500,122600,138700,186400,127200,128200,130500,147600,133300,141100,144100,171800,145300,143100,183600,151900,164900,156100,153300,156600,213900,160900,161900,165700,201000,180200,169000,170400,174100,177700,177200,183300,184500,188700,241700,186900,191100
1300,3000,4200,5700,8000,9400,10800,19500,14900,16300,18100,19700,20900,22900,25400,26200,29900,31000,32000,33800,35800,38400,41600,42300,51500,46900,47200,48900,50200,52600,59300,56300,61600,60800,117300,67200,68900,74600,69900,74800,84900,78500,76700,90100,145400,83500,87600,86800,88500,89400,92200,98300,97700,102300,109000,120300,110700,106400,112000,113000,113200,115000,116800,123800,119800,122700,126900,129900,129700,145800,136900,135400,139500,137300,140400,160100,145200,147400,148700,202500,182700,172900,153900,159700,158700,160100,164400,167400,175400,169000,173300,174800,173700,175300,179300,206500,183800,183800,195000,217700
1200,2600,4100,5800,7500,9200,10700,14200,15100,15900,17900,19700,21100,22700,24900,26800,29500,31300,36100,34100,36400,37400,41700,42300,43300,46500,46800,49400,51200,53600,58500,55800,60600,59300,114000,68100,68400,67900,70100,75200,78600,77000,78700,81600,146500,82900,86300,87100,89300,94200,92000,95200,98900,102400,102400,103700,119100,108400,110700,162600,115700,114600,118200,119000,119900,123300,123200,131000,134200,134300,135000,135200,142200,144300,147400,142300,142500,144000,150000,150000,153400,156400,154300,157400,163200,289100,194500,163400,170800,173900,176000,172500,176100,178200,178200,184200,189100,183600,193300,189400
1200,2800,4500,6100,7900,9400,11100,34400,15400,15400,18300,19900,20800,24200,25800,26400,30800,30600,32100,33800,35800,37200,41300,42400,42700,46100,47300,49800,50500,53300,59300,55200,62000,59500,114300,66900,69300,106300,69000,75800,76800,78400,76600,78300,126600,87000,112600,90300,91700,91700,92100,94200,97900,99400,103700,102000,109800,139200,108000,111700,116000,112900,121600,119400,118900,122200,122600,130400,135100,130200,132300,139400,189700,140700,147500,144200,142700,145600,206600,184700,151200,158400,216800,158700,158700,164000,166500,163800,166700,168800,170700,189400,180800,177100,184900,182000,183800,189700,190400,192100
1200,2700,4500,5700,7800,9100,10700,13100,15600,15800,17900,19700,21400,23500,25400,26500,29900,30900,32200,34400,35800,36900,40200,73400,42800,46100,46600,49500,50500,53500,54800,55400,60700,60500,156900,65000,68700,68500,70600,76200,76500,78000,80700,78100,84100,85800,90800,115000,88400,90300,93900,104300,107800,97600,101700,118000,109900,300200,112400,109700,114800,116300,150600,118200,118300,122500,124500,131400,145700,131500,139600,146800,140500,138100,147300,140500,152800,165800,148100,151500,155000,153700,159900,166800,160700,180300,164300,165800,168300,173700,182200,174200,180200,177000,183700,182900,188000,185400,185700,190600
1200,2600,6700,5800,8100,9400,11100,12800,14700,16200,17700,20000,21700,23600,25100,26800,29400,30300,31900,33600,36400,37600,40700,51700,43500,44900,46900,48500,51000,55000,54500,54900,81600,60100,333700,65100,68800,67500,70700,74400,76100,79600,79400,79800,83200,84700,89200,87600,93200,92400,93500,96600,139600,98900,101600,111000,108700,112000,108900,109700,116300,115200,116100,117900,118700,122600,131700,127400,126500,175100,135900,137200,137500,140100,142000,147300,143500,145600,152600,152000,164900,156200,155400,164200,183500,236500,163300,165600,175100,176500,176500,175600,178300,177000,180200,183700,193300,183600,188300,192700
1500,2700,5500,6100,7600,9100,11000,12900,15100,16000,18600,25300,21300,23500,26900,26900,28900,30900,32700,34600,35800,37400,41300,41100,42300,45300,50100,49000,50800,51700,55200,59900,77600,62600,65900,66300,126000,68200,69600,74300,76200,79300,77700,78100,82300,86000,85900,88100,93700,92300,92200,95200,99500,97600,106600,101800,109600,110300,108700,114200,113700,114100,115400,117100,119100,123700,126600,156400,128800,136500,136300,133800,205900,139600,140900,143700,155300,146800,151100,237300,152900,156100,157600,166800,170900,316600,167900,167000,170600,174100,170500,174900,176900,207900,185600,183400,181300,182400,188600,248300
1200,3100,4400,5600,7800,9400,11300,12400,14900,16400,18100,20200,20600,24700,25600,26400,29200,30200,32300,34100,35200,37700,40400,48600,42300,44600,47400,49300,51100,52600,54400,55800,60100,62700,75400,69400,70200,72800,69200,75100,75100,75300,78000,82300,82300,86600,88900,93000,93200,91100,90700,94400,96600,107100,108500,103000,107200,104500,108000,113500,111500,113300,118800,117900,118800,125100,130000,131900,135800,131000,133400,139500,140300,138200,146000,142700,144400,145200,311600,153800,152400,153200,157100,159800,159800,162200,166100,165500,167200,171200,217300,179800,173200,185300,180700,179900,199900,185500,191200,222000
1200,3900,4400,5800,7700,9200,10800,14900,14900,15900,17700,19600,21100,25000,26500,26300,29500,30200,32600,33800,36000,37000,41700,43900,42300,45700,49000,49700,50900,51700,54300,58300,58800,61300,68900,66100,72300,66800,81400,122400,76700,74800,77100,80500,84500,109300,84500,89900,91700,90300,92800,94100,98600,101700,104400,103700,107700,109500,117200,121400,112200,112800,119400,121700,119600,124800,124300,134600,127500,133400,171100,136700,196300,145900,147400,143800,146300,170400,150100,151000,171600,160100,162100,161700,160300,161500,173000,165100,184100,169200,174300,309300,176600,178100,204000,180000,183900,184500,187100,191200
1200,2700,4500,6100,7800,9400,11200,13100,15300,16000,17800,19400,21100,24100,25100,26400,29300,30700,32300,34700,35700,37800,40500,41100,42300,44900,48400,49100,50300,52800,53700,55900,58300,59100,65000,67000,71500,67100,84100,73300,77200,77700,76200,79800,86500,83500,84800,88100,92500,93600,90800,101200,99500,99700,106100,109800,104800,140500,114400,113800,111600,122200,117100,144100,119900,128100,125400,129300,129500,130900,136100,135300,138600,148100,157600,144400,148700,153800,148500,150800,155200,163600,155300,163700,165400,169200,176700,164200,176900,169000,172000,184900,175800,176900,184700,183700,182600,184500,184800,191600
1300,2700,4700,6000,7900,9100,11000,12400,15200,16200,18200,19100,20800,23900,25600,27100,30000,62000,31500,33700,35500,37300,40600,41400,42600,44800,54200,49000,50300,53000,55200,55900,57700,59700,63900,67000,69200,69700,72000,72500,76100,76000,77100,80500,85600,82900,85700,84700,92300,90200,90900,97900,97900,99700,106400,107100,109000,119100,111900,110700,111400,117200,114800,118600,120400,122900,152000,128900,133500,165800,132900,137800,137400,136600,149000,139800,142000,159900,186900,158200,157600,160100,160200,162500,162600,169600,164400,303200,166500,179200,187500,181500,174100,178400,183700,184200,181200,184600,186900,188900
1200,2700,4400,5800,7800,9200,10800,12600,15200,15800,17900,19200,20900,24200,25200,26500,30200,38700,32200,35100,35400,42900,41100,41400,42200,44700,46400,66000,51700,53100,54200,55500,57500,59100,69200,66800,66400,67500,71000,71500,76300,87100,79100,81300,83200,83600,83700,89500,100800,89500,94200,98800,95800,97800,107500,136800,113100,114700,111100,116200,110100,114900,114800,115700,120500,120600,124600,129300,155800,132300,133500,134700,184100,142400,142100,154300,149200,147400,148700,154900,152400,154000,158400,159700,160100,187200,176100,178800,167400,170000,174000,183900,179700,186700,206300,180100,185100,187200,215500,217300
1300,2700,4300,6100,7800,9200,11500,12500,15400,16000,18300,19500,21000,24200,25200,26700,39500,33000,31600,34100,35800,38300,40200,41300,42400,46600,47900,52700,50700,52600,54700,56000,59400,60200,67100,65000,94500,80000,68700,73100,74700,83000,76900,98900,82900,84700,84100,90600,87700,96000,91900,100900,98100,97500,103600,114700,103300,109000,109900,138100,113300,114400,118300,114600,118900,132600,123900,127100,131900,139200,132600,136200,152400,140800,142800,144600,153900,157400,150200,154100,155500,153800,160600,187800,162200,296000,167600,164900,169400,168700,170600,185100,176600,180200,183100,181600,180900,186000,188900,189700
1200,3600,4400,5900,7900,9400,11000,11900,15200,15500,18100,19600,23500,24200,24900,26500,29600,31200,32700,33900,35300,38000,40200,41900,41700,47000,49300,50900,50600,62000,55400,57100,57100,61300,65400,67000,153800,68900,70200,71400,77200,77600,78200,85300,83400,84800,83300,92800,91800,95000,95200,97000,100100,98900,126800,110000,105400,111600,114100,113600,115000,122800,114300,161900,125200,121400,125000,126600,147100,133500,167400,141200,142900,138100,141900,148000,148900,146400,146400,153200,155700,153700,156000,160000,160300,347700,172600,168500,166200,170400,194100,181700,175900,177900,180500,181000,182000,195600,189100,303200
1200,2700,4900,5900,7500,9200,11100,12400,15200,16200,18200,19500,21800,24000,25600,26800,29900,33500,36400,34200,35600,37600,41200,41800,41700,51400,48700,50100,50000,55000,54800,56100,56900,60600,63400,67200,79600,67300,79400,73100,74900,75600,78000,84300,81800,83400,84100,87900,88900,92100,98500,111400,101700,100200,106100,108500,106400,108700,110600,110500,113900,116200,120700,120600,122500,126900,124600,131600,132000,131200,134100,140300,199200,138200,149300,140900,147900,144600,151300,150700,153600,152600,159500,170000,169900,169900,171700,167200,180600,170700,172200,188900,189700,176000,185800,182100,187000,203600,185400,193300
1300,2700,4300,6100,7900,9500,10900,12500,14700,16500,18100,19400,21500,23600,25300,26700,29200,31100,32100,34100,36100,37100,40100,40900,42800,45700,51100,48500,56800,54000,55200,56300,61300,60300,63500,65900,71800,66500,77100,72200,74200,74600,76900,81100,85000,83900,85000,87800,89100,91200,126000,100200,98400,99000,102400,121100,105100,107200,109700,110400,110800,115200,115300,117000,119300,122000,130600,128900,137700,131700,132400,147000,145500,136400,139300,142200,146800,145900,154100,150200,171600,285200,166000,158900,195600,202500,167300,168800,175200,169100,171500,183300,199200,178700,183500,183400,184700,188300,184000,233700
1500,2700,4400,5900,7800,9000,11200,12400,15100,15900,18000,19300,21300,26400,24800,26500,28900,30800,32700,34400,34800,37500,40800,41300,42600,45900,50900,50500,51500,53700,53700,56400,60300,62100,225800,102500,68000,67000,72700,72700,73700,75100,77000,81600,82800,84900,85300,88200,88200,89400,95200,95000,99000,98300,105800,103000,111400,109300,122100,109200,111100,116500,115400,117500,125900,123600,127800,133700,191900,130700,132700,136200,138500,148200,140600,164800,216800,274200,147900,150400,153900,154300,156500,156800,161000,173500,167800,170100,170900,174000,216900,173100,239700,183400,190900,183300,189200,187700,190300,207300
1200,2800,4200,5700,7700,9300,10800,12500,15300,25800,17800,19200,21600,24600,24900,26600,29200,29900,33000,34100,35800,37500,41100,41200,42600,47500,50000,178800,50700,53000,54300,56100,59600,61500,66400,64200,66000,67200,69200,71900,73000,74800,76800,80600,83000,85400,82800,88900,89400,90000,93000,94700,98800,99200,104800,105000,104800,107300,112900,110600,110400,113800,115400,120900,124900,130400,125300,131900,134400,137800,190300,137000,140400,139000,142500,148700,151700,151400,153700,146700,153400,158700,157500,206900,159300,165600,172100,164500,171700,170400,178500,180000,183600,178400,184700,182700,197300,187900,188800,198900
1200,3200,4600,6100,7700,9000,10900,12400,15300,16100,18400,21800,22200,23100,25100,26500,28700,30500,34100,40900,35500,37900,40400,43300,60000,46500,46800,53200,49800,115500,56500,56600,59700,65000,65000,64000,70900,68000,69600,71200,76000,75000,76700,80600,81500,84500,84300,89900,93600,89600,93300,94800,99700,99100,105700,116100,109700,109000,111500,135500,116900,114300,114900,123700,121700,122800,128700,151600,130100,130400,140900,132700,138700,138800,138400,249200,140300,144900,148600,199300,151200,155200,156500,159700,177600,167100,168900,177400,170200,167500,172100,179500,213200,175900,184400,189800,187100,186100,189600,194900
1200,2800,4400,5700,7600,9400,11100,12400,14500,16900,18400,19600,21100,25900,24900,26300,28200,30300,32700,37200,35400,46200,40200,40700,51800,46400,46300,49700,49700,53000,61600,56100,59900,62000,90000,63300,89800,67500,69700,72400,73800,75900,76400,80800,81400,83300,85400,89700,91800,88900,92000,96300,99200,96800,120900,108900,106100,109100,110900,112200,165900,114100,116000,122000,125200,121500,125900,130000,135000,175100,138700,136000,142900,138700,137600,146300,144500,159400,156700,150400,154600,155900,153900,158300,164100,166700,165900,181400,172000,173000,173500,181400,188200,185500,210800,185900,186700,184000,186600,201800
1200,2600,4300,5700,8300,9100,10600,12700,14900,16500,18100,19600,21700,24700,25300,26700,28400,31300,33900,37700,36000,38100,44300,41300,44100,46700,47000,49600,50600,52000,55400,59400,61500,62000,71800,64700,70100,66300,71200,71000,74200,75500,76500,79000,80400,83000,84800,88500,94800,90300,91100,96200,109500,109900,104900,108900,104500,253600,108900,114000,133200,114400,115200,123400,123700,120600,156700,127100,130700,135600,137000,143400,139600,181200,156000,154900,151600,257900,157200,148500,157800,154700,164800,159900,159700,171400,201600,165900,202600,169500,180300,187900,178500,175900,196100,275700,182200,187700,187100,208800
1200,2800,4300,6300,7700,9500,11100,12500,14900,16600,18000,20300,21500,26600,25000,27000,28600,30200,35600,46100,35900,38300,41300,40700,43300,45200,47400,49900,51600,54200,59600,116200,76600,60900,63200,64500,67200,67000,73100,72600,72800,76700,79300,79100,81300,82400,84500,130400,90900,92800,90000,94100,103400,102100,105300,110600,106400,124900,108000,109900,115400,116300,116100,120500,124100,121200,137400,127100,136600,134400,137300,148200,141100,150100,144700,143400,145600,150700,157800,172000,156400,154500,159200,169700,166300,163900,166000,163500,214200,174500,178300,178900,174600,181300,186700,183300,187500,186400,184300,318300
1300,2800,4600,5700,8100,9100,10800,12600,14700,16900,18700,19600,21200,24600,25300,26300,28800,30500,33800,35500,35000,37600,40200,41200,42400,46000,46300,49800,51300,53400,58700,60600,61800,61400,65100,67100,73300,67000,74200,73300,73400,75600,80700,78100,82100,84000,85800,90300,91900,91900,94200,94000,98100,98900,102900,111100,109700,112900,113800,110900,114600,124000,114800,123900,123500,172100,126500,146900,130000,137400,194300,140900,137200,139600,154100,140500,145700,152200,148300,157400,174500,164100,156200,156600,161200,162100,166600,180000,168800,170200,169800,176200,178200,179800,183200,179700,180500,194000,186900,206300
1400,2800,4300,5900,7500,9700,11000,12400,14700,16100,18300,19600,21400,24200,25200,26700,29100,31000,33100,37800,35500,43500,40300,40800,42800,45500,46600,49300,51100,52700,56100,67000,57900,61000,63600,66500,70600,66600,72900,72800,85800,76800,78000,79600,81000,83200,85200,88400,94400,92800,92900,94600,98500,97100,103300,108300,107700,110500,111700,115000,111100,113900,119100,116100,144000,122900,124100,154800,142100,134000,134100,134800,137000,144200,139800,141900,143200,232400,148100,153700,154200,156700,154600,160300,161400,192700,187100,166700,173500,186600,176000,192800,179400,178100,182100,217900,180200,191800,185500,263300
1200,3200,4300,6100,7900,9300,10900,12200,15200,16900,17900,19700,21100,23900,25600,27200,28500,30900,32500,35500,41600,37300,40700,40700,42100,44200,46800,54300,51000,53400,54300,56700,59000,60600,74000,71000,68900,66700,71700,73300,79600,79700,78400,78500,81700,87100,84100,88100,88000,98300,91900,94800,102400,102800,102900,109700,106100,108300,108100,116900,113600,113100,118900,121900,123100,123200,129200,128300,138300,144600,140400,139500,151000,142400,179100,201000,146400,173200,147200,172500,158700,155600,156000,159800,157500,164000,164900,164200,172100,169300,178500,174700,211900,186300,177800,205100,201700,203600,203200,190300
1300,2700,4500,5900,8200,9500,11200,12300,15300,16900,17800,19900,21200,24200,25800,26300,28800,31100,32700,35800,35300,37800,40300,40400,42300,47000,45800,49100,50400,52600,53900,56500,57800,60100,64200,63900,136500,67800,72400,72100,75100,76500,85200,79600,83800,86200,84700,88600,89400,88900,91200,93700,100000,100900,102100,111200,110900,108400,111000,113800,110100,113200,122000,141900,119900,124100,184900,130500,166200,130000,137400,153400,203300,139900,188700,147800,143900,185000,144600,155900,156800,156300,155400,159800,206500,164800,168400,169000,190900,171100,176600,172200,175100,174400,179700,258500,188100,188200,191400,197200
1600,2600,4600,5800,7700,9100,11500,12500,15100,16900,17800,19800,21400,23100,26300,26300,29800,31200,32500,36600,35300,38200,45600,40600,43200,46800,46800,49600,51200,52200,54000,70400,63900,60900,64000,64100,66300,78100,71600,71700,75900,76300,82900,78500,80400,85200,84500,87600,89000,94900,90200,93600,100900,97200,104100,118300,106800,108500,109900,112200,112000,141700,136700,118900,121800,122500,125500,126400,136500,128300,138200,137400,137800,137900,140700,143800,149900,152100,171200,150600,201300,157000,157600,158800,158200,168500,167300,168700,258100,223500,172400,177100,176100,176200,178300,182300,185300,185200,186000,190700
1200,2700,4200,6200,7900,9600,10900,12200,15400,16600,17800,19400,21500,23600,25300,26700,31300,30900,32400,35200,35800,36900,45800,40900,42400,47100,46400,49000,50300,52900,53900,59300,62000,59500,63000,67400,72100,67200,71700,71500,76400,76600,79200,107200,81300,84400,83900,87000,87600,93500,90400,112800,98500,97400,106400,105000,104800,117100,114700,117100,115700,122600,149000,116800,137400,161900,127300,151100,127000,129800,137000,135600,139200,137300,170000,144600,142300,205100,150500,153700,155900,161300,156400,161900,161000,162100,164900,166900,169500,171400,172200,179400,195400,191400,180800,198000,208900,188500,187400,190100
1200,2700,4300,5600,7600,9600,11100,12600,14900,16300,17800,19500,21500,23200,25500,26900,29200,30100,33200,35600,35000,36700,40000,41000,43000,46200,54100,49900,51800,53500,54900,58200,62000,59500,62800,64500,69100,66800,72700,70800,75600,74900,77400,87900,80100,82800,85900,86900,88900,99000,90700,96900,101200,101100,106000,101800,109900,181600,209700,112300,113300,119700,119000,118900,126800,124700,122800,128700,128700,146100,131600,135200,140200,140600,147600,176100,186500,149800,147000,155900,152300,155000,159200,164700,159900,165000,167100,172000,168500,168800,173800,172300,177400,178200,181400,363000,192000,186200,187500,198400
1200,3200,4300,5800,7400,9400,30400,12500,14900,16800,18300,19500,21400,23300,25400,26400,29700,30400,33000,34900,35600,37600,39700,40600,42600,47000,46200,50000,50300,55800,73300,57600,60900,59700,62500,64100,69400,66400,71700,70700,75800,75800,78700,80000,80500,83000,85300,89300,88800,92100,90200,96000,106700,101900,105000,103100,106400,109700,119900,113400,110300,120700,116400,118000,140900,121300,129000,129800,127700,132200,134300,137800,140100,152700,144200,147400,145300,152200,147000,156600,158800,155000,167300,159800,177200,163200,163100,166900,169700,172800,172700,171000,174600,183500,180700,348400,187600,186700,197500,203000
1200,2900,4500,6000,8200,9200,12800,12200,14800,16500,17900,19700,21100,23200,25000,26200,28800,30900,32900,34900,35400,67000,38600,40900,45600,46700,46400,49500,52100,53000,55300,56600,60900,59900,63600,64200,81400,66400,69700,71500,76600,78500,77600,82500,81200,83700,84500,100700,89300,90800,95100,93300,96700,106700,103500,108800,107200,110900,117600,112800,118300,117500,164200,183400,121200,122700,127700,148900,129700,129900,132800,142900,136500,139600,142400,149100,145100,152800,156300,149800,154300,155400,161900,159600,173700,165600,169500,165700,167600,169500,170400,178100,196400,179400,181900,230400,191600,185600,194600,206300
1200,2600,4200,5700,7600,9600,15200,12600,15100,17200,18000,20000,21500,23300,25000,26800,28500,31000,33100,35200,36100,49300,39700,41600,47300,46600,48700,50900,50700,52800,54300,56300,60300,60800,61800,64400,69200,66700,68100,71400,75600,77400,82700,81800,79800,86700,84700,88800,88700,90600,94500,162300,97100,102900,102300,106500,110400,111900,112100,112800,115700,120200,122600,121200,123800,146600,128900,130700,135800,131900,149900,154600,137300,137200,138700,143500,191200,146300,150900,150700,150800,154400,156600,166100,158300,163000,167600,166400,167200,169800,180300,175100,178200,176000,180300,298600,187100,182900,188700,191100
1300,2700,4300,6100,7900,9200,62800,12600,15200,16800,18100,19600,21400,23000,24900,26300,29000,30700,32200,34100,35700,39000,38900,41300,44300,47000,48000,58700,50100,53200,80000,58700,61600,60700,62900,63900,77500,68300,69700,72300,76400,79200,81800,78400,92600,86900,89800,88800,87800,89700,94300,103900,96200,97800,102600,118200,106300,113700,264300,115600,117400,127700,119300,116900,121400,140200,126900,193300,133200,143400,135000,139000,138500,139400,175000,265200,143800,152300,158400,196900,188500,185300,154900,160100,204900,169200,166800,170300,174100,175700,171100,181700,190400,175100,186800,187500,190400,190900,189900,190300
1200,2800,4200,6100,7700,9600,12700,12200,15100,16200,17900,19800,21200,23100,25100,28000,28500,31100,38100,33900,34700,40000,39100,40600,44000,44300,47500,51800,51400,52900,55500,55800,60800,59500,63800,63300,66500,68900,101800,70700,75600,76500,89300,80700,82500,85300,95800,88700,91300,94000,95600,93600,101500,100400,104500,104300,111000,109000,115100,114300,116000,127500,114300,118700,125900,129600,130700,163800,135700,140100,131600,138000,137900,140600,141600,140600,142900,150200,152400,153000,168000,157800,156700,159700,162600,163800,172700,170000,168800,169100,178200,173700,178400,187300,185500,187600,182800,186000,189600,189600
1200,2700,4700,5800,8300,9200,11600,12500,15300,16800,17400,19800,21200,24800,25700,27600,28300,29700,32000,33200,35900,39500,39500,41600,49300,44900,47100,49400,49800,51900,54900,55600,61300,59800,61700,63800,81800,67600,73100,72100,76500,77900,78700,78600,88400,81900,92900,88100,88900,104500,94700,95600,103500,100600,114700,108500,105900,112100,110300,110900,120300,116300,117500,116300,148200,122600,129200,129400,130800,130700,137900,150900,137400,138300,138300,138700,142400,152300,154100,151800,158200,172400,155700,227200,165400,161400,163900,250200,165600,168500,187300,171100,173600,177200,185800,239700,196100,182800,188500,189700
1200,3000,4300,5900,7600,9700,11400,12300,15300,16700,18100,19800,21500,23700,25200,27300,28300,30700,32500,33600,35700,39000,39100,41100,45100,44200,47200,48900,50800,54400,59200,56500,61500,60800,66000,64100,87500,68300,75100,74100,79100,81000,78000,78100,80500,81900,89500,91200,94200,92800,103900,98300,99800,104100,102400,104200,109200,145100,110600,110500,238800,116400,120500,117400,123800,122300,163700,134000,131600,362600,209200,134600,137300,140800,144000,142200,143900,148100,164400,151200,150400,153100,167200,161200,164800,159600,174800,166500,170300,173700,303600,175700,175700,180600,188700,204800,189100,186700,185400,185800
1500,2700,4500,6100,7600,9200,11000,12400,15200,16300,18000,19900,21700,23500,25000,27100,27800,30200,32200,34100,36100,38800,39800,48500,44800,48000,47300,49300,50800,53000,59300,54600,58500,60400,64800,63300,70800,78600,72300,72400,76400,78200,76400,78800,85100,88700,84000,87400,89600,89900,100800,94800,96100,105000,101100,156000,111700,109100,108300,115400,120300,119100,122900,116300,125400,121900,126600,134100,126000,275700,135600,135200,138400,137900,146700,143100,166800,155800,155900,152800,151600,157600,159200,166100,159600,159500,163400,166400,167500,168500,205600,173000,185700,178100,192800,187100,182800,186400,186000,191900
1300,3100,4300,5700,8200,9400,11100,12400,15000,16900,17800,19900,21800,23500,25000,27100,28700,30600,32400,33200,35500,39300,38900,42300,44900,44200,46700,49500,50400,52400,56500,66400,63400,58700,65700,65100,75100,73100,73100,72100,75600,76400,77900,84700,82300,83900,84300,88200,96200,91900,93600,100600,95900,98700,100800,147000,109800,113900,107800,116000,115500,116200,119700,116400,298900,138500,125600,129300,128800,155500,134600,155300,146200,146900,145300,141300,149100,145400,168000,149500,168900,155400,156500,162800,159600,163800,170800,163900,168400,170500,173900,173900,174200,179900,186100,184500,185400,188600,198400,190800
